year,title,genre
1974,Home Grown,Comédie
1974,Promise of Love,Drame
1974,Promise of Love,Romance
1974,A Time for Love,Drame
1974,A Time for Love,Romance
1974,Pigeon,Drame
1974,Pigeon,Comédie
1974,The Brass Ring,Action
1974,Blood on the Mountain,Aventure
1974,Blood on the Mountain,Thriller
1974,Blood on the Mountain,Drame
1974,Tears of Happiness,Comédie musicale
1974,Tears of Happiness,Drame
1974,Oliver Twist,Animation
1974,Oliver Twist,Famille
1974,The Text of Light,Mystère
1974,Snapshots,Drame
1974,Snapshots,Fantaisie
1974,Reflections from a Brass Bed,Drame
1974,Upkeep,Animation
1974,Super Spook,Comédie
1974,Super Spook,Policier
1974,Birthday Bird,Drame
1974,Willy & Scratch,Policier
1974,Willy & Scratch,Drame
1974,Willy & Scratch,Western
1974,The Kid and the Killers,Aventure
1974,The Kid and the Killers,Western
1974,The Four of Us,Romance
1974,The Deathhead Virgin,Drame
1974,The Deathhead Virgin,Horreur
1974,Bible!,Fantaisie
1974,Bible!,Histoire
1974,Bible!,Romance
1974,The Photographer,Drame
1974,The Photographer,Horreur
1974,The Photographer,Thriller
1974,Five Angry Women,Drame
1974,Tough,Drame
1974,Tough,Famille
1974,Mean Mother,Action
1974,Mean Mother,Drame
1974,The Clamdigger's Daughter,Drame
1974,The Black Connection,Action
1974,The Black Connection,Drame
1974,Confessor,Drame
1974,Treasure of Tayopa,Aventure
1974,Teenager,Drame
1974,Teenager,Action
1975,Death Brings Roses,Action
1975,Jackpot,Policier
1975,Alias Big Cherry,Biographie
1975,Alias Big Cherry,Policier
1975,Somebody Moved My Mountain,Drame
1975,Paesano: A Voice in the Night,Romance
1975,The World Through the Eyes of Children,Comédie musicale
1975,Emilio and His Magical Bull,Animation
1975,Charlie Rich: The Silver Fox in Concert,Musique
1975,Prelude to Happiness,Romance
1975,The Hitman,Thriller
1975,Ballad of the Bleeding Heart,Aventure
1975,Sasqua,Horreur
1975,The Noah,Drame
1975,The Noah,Fantaisie
1975,The Noah,Science-fiction
1975,Two Tons of Turquoise to Taos Tonight,Comédie
1975,Sensual Encounters,Drame
1975,The Grizzly & the Treasure,Drame
1975,The Grizzly & the Treasure,Famille
1975,The Grizzly & the Treasure,Western
1975,That Girl from Boston,Drame
1975,A Woman for All Men,Drame
1975,Fortress in the Sun,Action
1975,Fortress in the Sun,Aventure
1975,Fortress in the Sun,Drame
1975,Mysto the Great,Drame
1975,The Drought,Drame
1975,Wapper,Horreur
1975,Trucker's Woman,Action
1975,Trucker's Woman,Drame
1975,Little Boy Blue,Drame
1975,Little Boy Blue,Famille
1975,Saturday Night at the Baths,Comédie
1975,Saturday Night at the Baths,Drame
1975,Violated!,Policier
1975,Violated!,Drame
1975,Pick-up,Drame
1975,Tubby the Tuba,Animation
1975,Tubby the Tuba,Famille
1975,Tubby the Tuba,Comédie musicale
1975,The Blazer Girls,Comédie
1975,The Devil's Cleavage,Drame
1975,Pistole,Western
1975,Lost on Paradise Island,Action
1975,Lost on Paradise Island,Aventure
1975,Lost on Paradise Island,Comédie
1975,Keep Off My Grass!,Comédie
1975,God's Bloody Acre,Drame
1975,God's Bloody Acre,Horreur
1975,The Night They Robbed Big Bertha's,Comédie
1975,Teenage Seductress,Drame
1975,Have a Nice Weekend,Horreur
1975,The Wrong Damn Film,Comédie
1975,Walt Disney's Cartoon Carousel,Animation
1975,Walt Disney's Cartoon Carousel,Famille
1975,Donald Duck's Frantic Antic,Animation
1975,Donald Duck's Frantic Antic,Famille
1975,Rime of the Ancient Mariner,Aventure
1975,Rime of the Ancient Mariner,Drame
1976,Step Over the Edge,Drame
1976,The Tomato That Ate Cleveland,Comédie
1976,Main Street Eagle,Drame
1976,Westside Special Olympics (WSO) Games,Sport
1976,Bad Barbara,Comédie
1976,Family Focus,Drame
1976,The Miracle Goes On,Drame
1976,The Miracle Goes On,Famille
1976,The Miracle Goes On,Romance
1976,The Erotic Cartoon Festival,Animation
1976,The Erotic Cartoon Festival,Comédie
1976,Southern Double Cross,Comédie
1976,Redneck Miller,Action
1976,C.B. Hustlers,Comédie
1976,The Captive: The Longest Drive 2,Western
1976,Elmer,Drame
1976,Elmer,Famille
1976,The Wackiest Wagon Train in the West,Western
1976,The Wackiest Wagon Train in the West,Comédie
1976,Crypt of Dark Secrets,Policier
1976,Crypt of Dark Secrets,Horreur
1976,Misty,Drame
1976,The Grim Reaper,Drame
1976,The Grim Reaper,Horreur
1976,Dark Sunday,Action
1976,Dark Sunday,Thriller
1976,Emma,Drame
1976,The Day the Earth Got Stoned,Comédie
1976,Blood Voyage,Policier
1976,Blood Voyage,Thriller
1976,Blood Voyage,Horreur
1976,Uncle Tom's Cabin,Drame
1976,Racing Colors,Sport
1976,Nomadic Lives,Drame
1976,A Stranger in My Forest,Drame
1976,A Stranger in My Forest,Famille
1976,Panama Red,Action
1976,Panama Red,Drame
1976,The Last Affair,Drame
1976,Angry Joe Bass,Action
1976,King Kung Fu,Action
1976,King Kung Fu,Comédie
1976,Employment Discrimination: The Troubleshooters,Drame
1976,Doc Hooker's Bunch,Western
1976,Doc Hooker's Bunch,Comédie
1976,Everybody Rides the Carousel,Animation
1976,Heyzeus,Animation
1976,Donald Duck's Fun Festival,Animation
1976,Donald Duck's Fun Festival,Famille
1976,Kill Alex Kill,Policier
1976,Kill Alex Kill,Drame
1976,Kill Alex Kill,Guerre
1977,Running Free,Action
1977,Sacred Ground,Histoire
1977,Sailing All Seas,Aventure
1977,The Believer's Heaven,Fantaisie
1977,Godzilla,Science-fiction
1977,Amor chicano es para siempre,Drame
1977,The Solid Gold Show,Comédie
1977,You'll Never Miss It,Comédie
1977,Rocket to Mars,Science-fiction
1977,"Circus, Lions, Tigers and Melissas Too",Famille
1977,Makin' It in Hollywood,Drame
1977,Female Fever,Drame
1977,Natas es Satan,Policier
1977,Natas es Satan,Drame
1977,Natas es Satan,Thriller
1977,Boogievision,Comédie
1977,Sur Faces,Drame
1977,A Secret Space,Drame
1977,.357 Magnum,Action
1977,.357 Magnum,Drame
1977,Death Bed: The Bed That Eats,Horreur
1977,Cody,Drame
1977,Cody,Famille
1977,Canon Cheong-jin gongjak,Action
1977,Canon Cheong-jin gongjak,Guerre
1977,A Tale of Two Critters,Aventure
1977,A Tale of Two Critters,Famille
1977,Summerdog,Comédie
1977,Summerdog,Famille
1977,Sheffey,Biographie
1977,Sheffey,Drame
1977,Sheffey,Romance
1977,The Great Gundown,Western
1977,2076 Olympiad,Comédie
1977,2076 Olympiad,Science-fiction
1977,The Feud,Western
1977,Off the Wall,Comédie
1977,Off the Wall,Drame
1977,Fantastic Animation Festival,Animation
1977,Fantastic Animation Festival,Famille
1977,Cop Killers,Action
1977,Cop Killers,Drame
1977,Disco 9000,Policier
1977,Alex Joseph and His Wives,Drame
1977,Donald Duck's Summer Magic,Animation
1977,Donald Duck's Summer Magic,Famille
1977,Foes,Science-fiction
1977,Another Son of Sam,Policier
1977,Another Son of Sam,Horreur
1977,Another Son of Sam,Thriller
1977,Passing Through,Drame
1978,Northern Lights,Drame
1978,Northern Lights,Histoire
1978,Son Rah!,Comédie
1978,The Adventures of Pinocchio,Animation
1978,The Adventures of Pinocchio,Famille
1978,The Adventures of Pinocchio,Fantaisie
1978,Borcca Morcca,Fantaisie
1978,Bruges-La-Morte,Horreur
1978,Bruges-La-Morte,Romance
1978,The Magnificent Hustle,Action
1978,The Adventures of the Jensen Boys,Comédie
1978,Gas City,Drame
1978,The Family and Other Living Things,Famille
1978,Kidnapped,Drame
1978,Senior Year,Drame
1978,Knocking at Heaven's Door,Comédie
1978,Nite Song,Drame
1978,Mother,Drame
1978,The Fox Affair,Action
1978,Suddenly the Light,Drame
1978,Mountain Lady,Aventure
1978,Mountain Lady,Drame
1978,Krisi and the Legend of Mt. Shasta,Aventure
1978,Krisi and the Legend of Mt. Shasta,Famille
1978,Wendigo,Aventure
1978,Wendigo,Horreur
1978,Wendigo,Thriller
1978,Self Portrait in Brains,Horreur
1978,The Prize,Famille
1978,Rome '78,Drame
1978,Rome '78,Histoire
1978,Final Reward,Drame
1978,Moby Dick,Drame
1978,Bully: An Adventure with Teddy Roosevelt,Biographie
1978,Bully: An Adventure with Teddy Roosevelt,Drame
1978,Legend of the Northwest,Action
1978,Legend of the Northwest,Aventure
1978,Legend of the Northwest,Famille
1978,Beartooth,Aventure
1978,Beartooth,Western
1978,Pilgrim's Progress,Aventure
1978,The Adventures of Jody Shanan,Famille
1978,"Hey, Abbott!",Comédie
1978,Monique,Thriller
1978,Curse of Kilimanjaro,Aventure
1978,Acting Out,Drame
1978,Billy Boy,Action
1978,Billy Boy,Sport
1978,The Alaska Wilderness Adventure,Drame
1978,The Alaska Wilderness Adventure,Famille
1978,The Alaska Wilderness Adventure,Aventure
1978,"Dirt, Ground, Earth and Land",Drame
1978,A Tasteful Romance,Romance
1978,The Force on Thunder Mountain,Drame
1978,The Force on Thunder Mountain,Science-fiction
1978,Montezuma's Lost Gold,Western
1978,Mickey Mouse Jubilee Show,Animation
1978,Mickey Mouse Jubilee Show,Famille
1978,Surfer Girls,Comédie
1979,The Wanderers,Drame
1979,Time of the Eagle,Action
1979,Time of the Eagle,Horreur
1979,Time of the Eagle,Thriller
1979,The Spy Who Did It Better,Comédie
1979,Red Italy,Drame
1979,The Adventures of Sinbad,Animation
1979,That's Life,Comédie
1979,Punk Rock,Drame
1979,Do It in the Dirt,Action
1979,Son of Frankenstein,Horreur
1979,Disco Sexpot,Musique
1979,Close Shave,Comédie
1979,The House Without Steps,Drame
1979,Tweet's Ladies of Pasadena,Comédie
1979,Hero Commandos,Guerre
1979,A Christmas Carol,Comédie musicale
1979,2 Catch 2,Aventure
1979,Minus Zero,Thriller
1979,My Brother's Keeper,Famille
1979,Butterflies in Heat,Drame
1979,"Run, Tecato, Run",Drame
1979,The Swap,Policier
1979,The Swap,Drame
1979,The Paradise Trail,Drame
1979,The Paradise Trail,Western
1979,House of Seven Belles,Drame
1979,The Wild West,Western
1979,Squezze Play,Action
1979,Squezze Play,Comédie
1979,The Deadly Art of Survival,Action
1979,The Deadly Art of Survival,Drame
1979,Hey! There's Naked Bodies on My TV!,Comédie
1979,Flux Concert,Musique
1979,Flux Concert,Comédie musicale
1979,39 Stripes,Drame
1979,Satan War,Horreur
1979,Mabel Mercer: A Singer's Singer,Musique
1979,Bobby Short at the Cafe Carlyle,Musique
1979,The Legend of Black Thunder Mountain,Aventure
1979,Savage Water,Aventure
1979,Savage Water,Horreur
1979,Christiana,Aventure
1979,Christiana,Fantaisie
1979,Bitter Heritage,Policier
1979,Bitter Heritage,Drame
1979,Bitter Heritage,Mystère
1979,Streets of Hong Kong,Drame
1979,Streets of Hong Kong,Policier
1979,Scoring,Comédie
1979,Robin,Drame
1979,A Matter of Love,Drame
1979,A Great Ride,Drame
1979,Evidence of Power,Policier
1979,Evidence of Power,Drame
1980,The Hollywood Knights,Comédie
1980,Serial,Comédie
1980,Somewhere in Time,Drame
1980,Somewhere in Time,Fantaisie
1980,Somewhere in Time,Romance
1980,Fatso,Comédie
1980,Fatso,Drame
1980,Fatso,Romance
1980,The Stunt Man,Action
1980,The Stunt Man,Comédie
1980,The Stunt Man,Drame
1980,Where the Buffalo Roam,Biographie
1980,Where the Buffalo Roam,Comédie
1980,The Gong Show Movie,Comédie
1980,Motel Hell,Comédie
1980,Motel Hell,Horreur
1980,Motel Hell,Thriller
1980,Little Miss Marker,Comédie
1980,Little Miss Marker,Drame
1980,Little Miss Marker,Romance
1980,Oh Heavenly Dog,Comédie
1980,Oh Heavenly Dog,Policier
1980,Oh Heavenly Dog,Fantaisie
1980,Hangar 18,Action
1980,Hangar 18,Biographie
1980,Hangar 18,Science-fiction
1980,The Watcher in the Woods,Famille
1980,The Watcher in the Woods,Horreur
1980,The Watcher in the Woods,Mystère
1980,The Boogey Man,Horreur
1980,Willie & Phil,Comédie
1980,Willie & Phil,Drame
1980,Willie & Phil,Romance
1980,Melvin and Howard,Comédie
1980,Melvin and Howard,Drame
1980,Roadie,Comédie
1980,Roadie,Musique
1980,Resurrection,Drame
1980,Resurrection,Fantaisie
1980,Heaven's Gate,Aventure
1980,Heaven's Gate,Drame
1980,Heaven's Gate,Western
1980,Loving Couples,Comédie
1980,Gilda Live,Comédie
1980,Windows,Drame
1980,Windows,Thriller
1980,Just Tell Me What You Want,Comédie
1980,Just Tell Me What You Want,Romance
1980,"Bon Voyage, Charlie Brown (and Don't Come Back!!)",Animation
1980,"Bon Voyage, Charlie Brown (and Don't Come Back!!)",Aventure
1980,"Bon Voyage, Charlie Brown (and Don't Come Back!!)",Comédie
1980,In God We Trust (or Gimme That Prime Time Religion),Comédie
1980,Can't Stop the Music,Biographie
1980,Can't Stop the Music,Comédie
1980,Can't Stop the Music,Comédie musicale
1980,When Time Ran Out...,Action
1980,When Time Ran Out...,Aventure
1980,When Time Ran Out...,Drame
1980,Why Would I Lie?,Comédie
1980,Why Would I Lie?,Drame
1980,"Those Lips, Those Eyes",Comédie
1980,"Those Lips, Those Eyes",Romance
1980,Fame,Drame
1980,Fame,Musique
1980,Fame,Comédie musicale
1980,Tricks of the Trade,Comédie
1980,The Problem of Patty Melt,Mystère
1980,Secret of Bigfoot,Science-fiction
1980,The Phantom Wolf,Histoire
1980,Arch of Triumph,Drame
1980,Thomas Hearns vs. Pipino Cuevas,Sport
1980,Hito Hata: Raise the Banner,Drame
1980,A Celtic Trilogy,Drame
1980,Voluptuous Graduates,Comédie
1980,Legacy of the Stars,Drame
1980,Heaven's Heroes,Action
1980,Heaven's Heroes,Drame
1980,The Case of the Missing Consciousness,Comédie
1980,The Case of the Missing Consciousness,Science-fiction
1980,Sudzall Does It All!,Comédie
1980,Sudzall Does It All!,Drame
1980,The Long Island Four,Drame
1980,Shadows of the Mind,Horreur
1980,Shadows of the Mind,Thriller
1980,Goldrunner,Action
1980,Goldrunner,Policier
1980,Goldrunner,Drame
1980,Conflict and Resolution,Drame
1980,Whitcomb's War,Comédie
1980,Whitcomb's War,Fantaisie
1981,The Postman Always Rings Twice,Policier
1981,The Postman Always Rings Twice,Drame
1981,The Postman Always Rings Twice,Romance
1981,Comin' at Ya!,Western
1981,Back Roads,Aventure
1981,Back Roads,Comédie
1981,Back Roads,Romance
1981,Thief,Action
1981,Thief,Policier
1981,Thief,Drame
1981,Zorro: The Gay Blade,Action
1981,Zorro: The Gay Blade,Aventure
1981,Zorro: The Gay Blade,Comédie
1981,Victory,Drame
1981,Victory,Sport
1981,Victory,Guerre
1981,Rollover,Drame
1981,Rollover,Mystère
1981,Rollover,Romance
1981,Wolfen,Horreur
1981,Wolfen,Thriller
1981,True Confessions,Policier
1981,True Confessions,Drame
1981,Carbon Copy,Comédie
1981,Carbon Copy,Drame
1981,Pennies from Heaven,Drame
1981,Pennies from Heaven,Comédie musicale
1981,Pennies from Heaven,Romance
1981,Deadly Blessing,Horreur
1981,Whose Life Is It Anyway?,Drame
1981,Prince of the City,Policier
1981,Prince of the City,Drame
1981,The Funhouse,Horreur
1981,An Eye for an Eye,Action
1981,An Eye for an Eye,Aventure
1981,An Eye for an Eye,Policier
1981,Buddy Buddy,Comédie
1981,Eyewitness,Policier
1981,Eyewitness,Drame
1981,Eyewitness,Mystère
1981,American Pop,Animation
1981,American Pop,Drame
1981,American Pop,Histoire
1981,My Dinner with Andre,Biographie
1981,My Dinner with Andre,Comédie
1981,My Dinner with Andre,Drame
1981,Inchon,Drame
1981,Inchon,Histoire
1981,Inchon,Guerre
1981,Student Bodies,Comédie
1981,Student Bodies,Horreur
1981,Student Bodies,Mystère
1981,Southern Comfort,Action
1981,Southern Comfort,Thriller
1981,All Night Long,Comédie
1981,All Night Long,Drame
1981,All Night Long,Romance
1981,The Pursuit of D.B. Cooper,Aventure
1981,The Pursuit of D.B. Cooper,Policier
1981,The Pursuit of D.B. Cooper,Thriller
1981,Looker,Drame
1981,Looker,Science-fiction
1981,Looker,Thriller
1981,Zoot Suit,Drame
1981,Zoot Suit,Comédie musicale
1981,Modern Romance,Comédie
1981,Modern Romance,Romance
1981,The Hand,Drame
1981,The Hand,Horreur
1981,The Hand,Thriller
1981,The Evil Dead,Horreur
1981,Heartbeeps,Comédie
1981,Heartbeeps,Science-fiction
1981,This Is Elvis,Biographie
1981,This Is Elvis,Musique
1981,Sphinx,Aventure
1981,Sphinx,Mystère
1981,Sphinx,Thriller
1981,Honky Tonk Freeway,Action
1981,Honky Tonk Freeway,Comédie
1981,Raggedy Man,Drame
1981,King of the Mountain,Drame
1981,Cutter's Way,Policier
1981,Cutter's Way,Drame
1981,Cutter's Way,Mystère
1981,Night School,Horreur
1981,Night School,Mystère
1981,Night School,Thriller
1981,Eyes of a Stranger,Horreur
1981,Eyes of a Stranger,Thriller
1981,Longshot,Comédie
1981,Longshot,Drame
1981,Longshot,Sport
1981,Scream,Horreur
1981,Scream,Mystère
1981,One from the Heart,Drame
1981,One from the Heart,Comédie musicale
1981,One from the Heart,Romance
1981,Cattle Annie and Little Britches,Drame
1981,Cattle Annie and Little Britches,Western
1981,Dead & Buried,Horreur
1981,Dead & Buried,Mystère
1981,Oklahoma Bound,Comédie
1981,Greatest American Hero spoof,Action
1981,The Summerset Sisters,Horreur
1981,Night City Angels,Comédie
1981,Fait Accompli,Drame
1982,The Seduction,Thriller
1982,Silent Rage,Action
1982,Silent Rage,Policier
1982,Silent Rage,Horreur
1982,The Year of Living Dangerously,Drame
1982,The Year of Living Dangerously,Romance
1982,The Year of Living Dangerously,Guerre
1982,The Secret of NIMH,Animation
1982,The Secret of NIMH,Aventure
1982,The Secret of NIMH,Drame
1982,Class Reunion,Comédie
1982,Class Reunion,Horreur
1982,Hanky Panky,Action
1982,Hanky Panky,Comédie
1982,Hanky Panky,Policier
1982,Shoot the Moon,Drame
1982,A Midsummer Night's Sex Comedy,Comédie
1982,Trail of the Pink Panther,Comédie
1982,Trail of the Pink Panther,Policier
1982,Trail of the Pink Panther,Mystère
1982,Night Crossing,Drame
1982,Night Crossing,Famille
1982,Night Crossing,Histoire
1982,The Beast Within,Horreur
1982,Tex,Drame
1982,Parasite,Horreur
1982,Parasite,Science-fiction
1982,Cat People,Fantaisie
1982,Cat People,Horreur
1982,Cat People,Thriller
1982,I Ought to Be in Pictures,Comédie
1982,I Ought to Be in Pictures,Drame
1982,Six Weeks,Drame
1982,Forced Vengeance,Action
1982,Forced Vengeance,Aventure
1982,Forced Vengeance,Policier
1982,The Last Unicorn,Animation
1982,The Last Unicorn,Aventure
1982,The Last Unicorn,Drame
1982,The Soldier,Action
1982,The Soldier,Aventure
1982,The Soldier,Thriller
1982,The Border,Policier
1982,The Border,Drame
1982,The Border,Western
1982,Partners,Comédie
1982,Partners,Policier
1982,The State of Things,Drame
1982,Still of the Night,Policier
1982,Still of the Night,Drame
1982,Still of the Night,Mystère
1982,The Last American Virgin,Comédie
1982,The Last American Virgin,Drame
1982,The Last American Virgin,Romance
1982,Megaforce,Action
1982,Megaforce,Science-fiction
1982,Personal Best,Drame
1982,Personal Best,Sport
1982,Cannery Row,Comédie
1982,Cannery Row,Drame
1982,Cannery Row,Romance
1982,Heidi's Song,Animation
1982,Heidi's Song,Famille
1982,Heidi's Song,Comédie musicale
1982,Tempest,Comédie
1982,Tempest,Drame
1982,Tempest,Fantaisie
1982,Frances,Biographie
1982,Frances,Drame
1982,Frances,Romance
1982,Summer Lovers,Comédie
1982,Summer Lovers,Drame
1982,Summer Lovers,Romance
1982,Honkytonk Man,Comédie
1982,Honkytonk Man,Drame
1982,Honkytonk Man,Musique
1982,Jekyll and Hyde... Together Again,Science-fiction
1982,Jekyll and Hyde... Together Again,Comédie
1982,Jekyll and Hyde... Together Again,Musique
1982,The Challenge,Action
1982,The Challenge,Drame
1982,Wrong Is Right,Comédie
1982,Wrong Is Right,Drame
1982,Wrong Is Right,Thriller
1982,Fighting Back,Action
1982,Fighting Back,Policier
1982,Fighting Back,Drame
1982,Penitentiary II,Policier
1982,Penitentiary II,Drame
1982,Penitentiary II,Sport
1982,Homework,Comédie
1982,Homework,Drame
1982,Jinxed!,Comédie
1982,The King of Comedy,Comédie
1982,The King of Comedy,Policier
1982,The King of Comedy,Drame
1982,A Little Sex,Comédie
1982,A Little Sex,Romance
1982,"Yes, Giorgio",Comédie
1982,"Yes, Giorgio",Comédie musicale
1982,Pieces,Horreur
1982,Pieces,Mystère
1982,Pieces,Thriller
1982,Barbarosa,Western
1982,"I, the Jury",Policier
1982,"I, the Jury",Drame
1982,"I, the Jury",Mystère
1982,Endangered Species,Drame
1982,Endangered Species,Mystère
1982,Endangered Species,Thriller
1982,The House on Sorority Row,Horreur
1982,The House on Sorority Row,Mystère
1982,The House on Sorority Row,Thriller
1982,The Personals,Comédie
1982,The Personals,Drame
1982,The Personals,Romance
1982,Lookin' to Get Out,Comédie
1982,"Come Back to the 5 & Dime Jimmy Dean, Jimmy Dean",Comédie
1982,"Come Back to the 5 & Dime Jimmy Dean, Jimmy Dean",Drame
1983,The Man Who Loved Women,Comédie
1983,The Man Who Loved Women,Drame
1983,The Man Who Loved Women,Romance
1983,Hercules,Aventure
1983,Hercules,Fantaisie
1983,Doctor Detroit,Comédie
1983,Deal of the Century,Comédie
1983,Deal of the Century,Policier
1983,Revenge of the Ninja,Action
1983,Revenge of the Ninja,Policier
1983,Revenge of the Ninja,Drame
1983,Lovesick,Comédie
1983,Lovesick,Fantaisie
1983,Lovesick,Romance
1983,The Man with Two Brains,Comédie
1983,The Man with Two Brains,Romance
1983,The Man with Two Brains,Science-fiction
1983,The Black Stallion Returns,Aventure
1983,The Black Stallion Returns,Famille
1983,Bad Boys,Policier
1983,Bad Boys,Drame
1983,Bad Boys,Thriller
1983,Brainstorm,Science-fiction
1983,Brainstorm,Thriller
1983,Tender Mercies,Drame
1983,Tender Mercies,Musique
1983,Something Wicked This Way Comes,Fantaisie
1983,Something Wicked This Way Comes,Mystère
1983,Something Wicked This Way Comes,Thriller
1983,10 to Midnight,Policier
1983,10 to Midnight,Drame
1983,10 to Midnight,Thriller
1983,Romantic Comedy,Comédie
1983,Nightmares,Horreur
1983,Nightmares,Science-fiction
1983,The Golden Seal,Drame
1983,The Osterman Weekend,Action
1983,The Osterman Weekend,Drame
1983,The Osterman Weekend,Thriller
1983,Star 80,Biographie
1983,Star 80,Drame
1983,The Sting II,Comédie
1983,The Sting II,Policier
1983,Amityville 3-D,Horreur
1983,Chained Heat,Action
1983,Chained Heat,Policier
1983,Chained Heat,Drame
1983,Under Fire,Drame
1983,Under Fire,Guerre
1983,Smokey and the Bandit Part 3,Comédie
1983,Smokey and the Bandit Part 3,Policier
1983,A Night in Heaven,Drame
1983,A Night in Heaven,Romance
1983,The Star Chamber,Policier
1983,The Star Chamber,Drame
1983,The Star Chamber,Mystère
1983,Metalstorm: The Destruction of Jared-Syn,Action
1983,Metalstorm: The Destruction of Jared-Syn,Aventure
1983,Metalstorm: The Destruction of Jared-Syn,Romance
1983,Love Letters,Drame
1983,Love Letters,Romance
1983,Eddie and the Cruisers,Drame
1983,Eddie and the Cruisers,Musique
1983,Eddie and the Cruisers,Mystère
1983,Curse of the Pink Panther,Comédie
1983,Curse of the Pink Panther,Policier
1983,Curse of the Pink Panther,Mystère
1983,Mortuary,Horreur
1983,Trenchcoat,Comédie
1983,Trenchcoat,Mystère
1983,Trenchcoat,Thriller
1983,Rumble Fish,Policier
1983,Rumble Fish,Drame
1983,Rumble Fish,Romance
1983,The Man Who Wasn't There,Action
1983,The Man Who Wasn't There,Aventure
1983,The Man Who Wasn't There,Comédie
1983,Table for Five,Drame
1983,Table for Five,Romance
1983,"Man, Woman and Child",Drame
1983,Testament,Drame
1983,Nate and Hayes,Action
1983,Nate and Hayes,Aventure
1983,Nate and Hayes,Comédie
1983,Baby It's You,Comédie
1983,Baby It's You,Drame
1983,Baby It's You,Romance
1983,Exposed,Drame
1983,Exposed,Musique
1983,Deadly Force,Action
1983,Deadly Force,Policier
1983,Deadly Force,Drame
1983,Get Crazy,Comédie
1983,Get Crazy,Musique
1983,Lianna,Drame
1983,Lianna,Romance
1983,Sahara,Aventure
1983,Sahara,Drame
1983,Strange Invaders,Horreur
1983,Strange Invaders,Mystère
1983,Strange Invaders,Science-fiction
1983,Eddie Macon's Run,Action
1983,Eddie Macon's Run,Aventure
1983,Eddie Macon's Run,Policier
1983,Losin' It,Comédie
1983,Losin' It,Drame
1983,The Lonely Lady,Drame
1983,Of Unknown Origin,Horreur
1983,Of Unknown Origin,Thriller
1983,Getting It On,Comédie
1983,Fire and Ice,Animation
1983,Fire and Ice,Fantaisie
1983,Fire and Ice,Aventure
1984,Unfaithfully Yours,Comédie
1984,Unfaithfully Yours,Musique
1984,Unfaithfully Yours,Romance
1984,Best Defense,Comédie
1984,Best Defense,Guerre
1984,Blame It on Rio,Comédie
1984,Blame It on Rio,Romance
1984,Lassiter,Action
1984,Lassiter,Policier
1984,Lassiter,Drame
1984,Angel,Action
1984,Angel,Policier
1984,Angel,Thriller
1984,Beat Street,Drame
1984,Beat Street,Musique
1984,Breakin' 2: Electric Boogaloo,Comédie
1984,Breakin' 2: Electric Boogaloo,Drame
1984,Breakin' 2: Electric Boogaloo,Comédie musicale
1984,Firestarter,Action
1984,Firestarter,Horreur
1984,Firestarter,Science-fiction
1984,The Adventures of Pinocchio,Animation
1984,The Adventures of Pinocchio,Famille
1984,Children of the Corn,Horreur
1984,Children of the Corn,Thriller
1984,Night of the Comet,Comédie
1984,Night of the Comet,Horreur
1984,Night of the Comet,Science-fiction
1984,The Ice Pirates,Action
1984,The Ice Pirates,Aventure
1984,The Ice Pirates,Comédie
1984,Tank,Action
1984,Tank,Comédie
1984,Tank,Drame
1984,Supergirl,Action
1984,Supergirl,Aventure
1984,Supergirl,Fantaisie
1984,The Evil That Men Do,Action
1984,The Evil That Men Do,Drame
1984,The Evil That Men Do,Thriller
1984,Irreconcilable Differences,Comédie
1984,Irreconcilable Differences,Drame
1984,Irreconcilable Differences,Romance
1984,Up the Creek,Comédie
1984,The River,Drame
1984,Dreamscape,Action
1984,Dreamscape,Aventure
1984,Dreamscape,Horreur
1984,The Wild Life,Comédie
1984,The Wild Life,Drame
1984,Broadway Danny Rose,Comédie
1984,Falling in Love,Drame
1984,Falling in Love,Romance
1984,Where the Boys Are,Comédie
1984,Thief of Hearts,Drame
1984,Thief of Hearts,Thriller
1984,Thief of Hearts,Policier
1984,Cloak & Dagger,Action
1984,Cloak & Dagger,Aventure
1984,Cloak & Dagger,Policier
1984,Country,Drame
1984,Bolero,Comédie
1984,Bolero,Drame
1984,Bolero,Romance
1984,Body Double,Policier
1984,Body Double,Drame
1984,Body Double,Mystère
1984,The Bounty,Aventure
1984,The Bounty,Drame
1984,The Bounty,Histoire
1984,Reckless,Comédie
1984,Reckless,Drame
1984,Reckless,Romance
1984,The Philadelphia Experiment,Aventure
1984,The Philadelphia Experiment,Drame
1984,The Philadelphia Experiment,Romance
1984,Streets of Fire,Action
1984,Streets of Fire,Policier
1984,Streets of Fire,Drame
1984,Just the Way You Are,Comédie
1984,Just the Way You Are,Musique
1984,Just the Way You Are,Romance
1984,The Little Drummer Girl,Thriller
1984,Ninja III: The Domination,Action
1984,Ninja III: The Domination,Fantaisie
1984,Ninja III: The Domination,Thriller
1984,Iceman,Drame
1984,Iceman,Science-fiction
1984,Hardbodies,Comédie
1984,Runaway,Action
1984,Runaway,Policier
1984,Runaway,Science-fiction
1984,Swing Shift,Drame
1984,Swing Shift,Romance
1984,Swing Shift,Guerre
1984,The Razor's Edge,Drame
1984,The Razor's Edge,Romance
1984,The Razor's Edge,Guerre
1984,The Adventures of Buckaroo Banzai Across the 8th Dimension,Aventure
1984,The Adventures of Buckaroo Banzai Across the 8th Dimension,Comédie
